VSG,cluster,degree,n
Tb427_000621100,513,4,5
Tb427_000621200,583,3,4
Tb427_000621500:pseudogene,81,5,7
Tb427_000621600:pseudogene,474,6,7
Tb427_000622100:pseudogene,96,3,9
Tb427_000622200:pseudogene,112,1,5
Tb427_000622300:pseudogene,335,1,2
Tb427_000622400:pseudogene,336,3,4
Tb427_000622500,337,6,7
Tb427_000622700:pseudogene,323,4,6
Tb427_000623000:pseudogene,518,7,8
Tb427_000623200:pseudogene,451,3,5
Tb427_000623400,488,4,5
Tb427_000623500,274,3,5
Tb427_000623900,550,4,7
Tb427_000624000,690,3,4
Tb427_000624200:pseudogene,569,2,3
Tb427_000624300:pseudogene,247,3,4
Tb427_000624400:pseudogene,667,1,2
Tb427_000624600:pseudogene,81,5,7
Tb427_000624700:pseudogene,96,4,9
Tb427_000624800:pseudogene,540,2,3
Tb427_000625000:pseudogene,322,1,2
Tb427_000625100:pseudogene,282,2,4
Tb427_000625400:pseudogene,522,5,6
Tb427_000625600,516,1,2
Tb427_000626000:pseudogene,325,2,4
Tb427_000626200:pseudogene,616,2,3
Tb427_000626900,691,2,5
Tb427_000627500:pseudogene,341,3,5
Tb427_000628500,107,8,9
Tb427_000628600,107,8,9
Tb427_000628800,107,8,9
Tb427_000628900,107,8,9
Tb427_000629000:pseudogene,296,1,3
Tb427_000629400:pseudogene,532,2,3
Tb427_000629600,691,4,5
Tb427_000629900,692,1,2
Tb427_000630000:pseudogene,502,2,3
Tb427_000630200,662,1,2
Tb427_000630300,663,3,4
Tb427_000631400:pseudogene,419,2,3
Tb427_000631500,611,1,3
Tb427_000631600,612,4,6
Tb427_000631700:pseudogene,224,2,3
Tb427_000632100,597,2,4
Tb427_000632400:pseudogene,670,1,2
Tb427_000632700,557,2,3
Tb427_000633100,578,2,3
Tb427_000633400,181,1,4
Tb427_000634800,686,1,2
Tb427_000641700,329,1,2
Tb427_000650500,113,13,14
Tb427_000650600:pseudogene,350,9,12
Tb427_000650900,514,6,7
Tb427_000651100,371,2,6
Tb427_000651300,693,2,3
Tb427_000651600,694,1,2
Tb427_000651700:pseudogene,261,3,4
Tb427_000651900:pseudogene,232,4,6
Tb427_000669000,695,1,2
Tb427_000669300:pseudogene,454,4,5
Tb427_000669600:pseudogene,594,3,4
Tb427_000669700:pseudogene,478,3,5
Tb427_000684000:pseudogene,648,2,3
Tb427_000684300,265,2,4
Tb427_000684400,266,4,7
Tb427_000684500,266,4,7
Tb427_000684700,649,1,2
Tb427_000684900,11,5,8
Tb427_000685100:pseudogene,406,5,9
Tb427_000685400,321,3,5
Tb427_000685500,321,2,5
Tb427_000685700:pseudogene,661,2,3
Tb427_000686000,162,16,17
Tb427_000686200,179,11,13
Tb427_000686400,162,16,17
Tb427_000686500:pseudogene,161,13,48
Tb427_000686600,653,2,3
Tb427_000686900,7,1,2
Tb427_000687200:pseudogene,528,3,4
Tb427_000687400,530,5,6
Tb427_000687600:pseudogene,34,13,14
Tb427_000687800:pseudogene,190,3,6
Tb427_000689900,595,1,2
Tb427_000690000:pseudogene,273,8,9
Tb427_000690100:pseudogene,585,2,4
Tb427_000690200:pseudogene,632,1,2
Tb427_000690400:pseudogene,338,4,5
Tb427_000709000,113,12,14
Tb427_000709100:pseudogene,350,9,12
Tb427_000709300,121,4,8
Tb427_000709600:pseudogene,514,5,7
Tb427_000709800,371,3,6
Tb427_000709900,693,2,3
Tb427_000710100,232,4,6
Tb427_000710200:pseudogene,696,2,3
Tb427_000710300:pseudogene,210,4,5
Tb427_000710500:pseudogene,94,12,14
Tb427_000715500:pseudogene,365,2,3
Tb427_000715600:pseudogene,145,7,17
Tb427_000715700:pseudogene,345,8,9
Tb427_000715900,113,13,14
Tb427_000716200:pseudogene,145,7,17
Tb427_000716300:pseudogene,345,8,9
Tb427_000717100:pseudogene,113,13,14
Tb427_000717700,697,1,2
Tb427_000717900:pseudogene,9,4,7
Tb427_000718000,67,8,10
Tb427_000718100,192,7,10
Tb427_000718300,9,4,7
Tb427_000718400,9,5,7
Tb427_000718500,67,8,10
Tb427_000718800:pseudogene,346,3,4
Tb427_000718900:pseudogene,233,4,8
Tb427_000719200:pseudogene,192,6,10
Tb427_000719400:pseudogene,346,3,4
Tb427_000719500:pseudogene,233,4,8
Tb427_000720000,515,3,4
Tb427_000720100:pseudogene,345,8,9
Tb427_000748000:pseudogene,698,1,2
Tb427_000749400,699,1,2
Tb427_000750600:pseudogene,258,2,3
Tb427_000750700:pseudogene,257,2,3
Tb427_000750800:pseudogene,668,2,3
Tb427_000750900,522,5,6
Tb427_000751000:pseudogene,281,3,4
Tb427_000751100,280,6,7
Tb427_000759900,177,8,9
Tb427_000760000:pseudogene,176,4,8
Tb427_000760100,351,5,6
Tb427_000760200:pseudogene,352,4,5
Tb427_000760500:pseudogene,352,4,5
Tb427_000760700,592,3,4
Tb427_000760800:pseudogene,233,3,8
Tb427_000760900:pseudogene,290,4,5
Tb427_000761100:pseudogene,40,7,11
Tb427_000761200,593,2,5
Tb427_000782700:pseudogene,659,2,3
Tb427_000787800:pseudogene,31,5,6
Tb427_000788000:pseudogene,579,3,4
Tb427_000788600:pseudogene,605,1,2
Tb427_000788700,574,2,3
Tb427_000788900,578,2,3
Tb427_000789000,478,4,5
Tb427_000789300:pseudogene,577,2,3
Tb427_000789500:pseudogene,161,11,48
Tb427_000789600:pseudogene,162,16,17
Tb427_000789700:pseudogene,674,11,12
Tb427_000796600:pseudogene,192,6,10
Tb427_000796700,67,8,10
Tb427_000796800:pseudogene,9,4,7
Tb427_000797000,697,1,2
Tb427_000805200:pseudogene,612,5,6
Tb427_000805500,542,3,4
Tb427_000805900,514,1,7
Tb427_000823000:pseudogene,666,7,9
Tb427_000823100:pseudogene,514,5,7
Tb427_000823300:pseudogene,371,3,6
Tb427_000823400,693,2,3
Tb427_000823600,694,1,2
Tb427_000823700:pseudogene,261,3,4
Tb427_000823900:pseudogene,232,4,6
Tb427_000824000:pseudogene,696,2,3
Tb427_000824100:pseudogene,210,4,5
Tb427_000824300:pseudogene,94,12,14
Tb427_000830100:pseudogene,124,2,3
Tb427_000830200,650,3,5
Tb427_000830300:pseudogene,324,3,6
Tb427_000830400,700,1,2
Tb427_000833200,1,32,33
Tb427_000833300:pseudogene,1,16,33
Tb427_000836500:pseudogene,207,2,4
Tb427_000836600:pseudogene,661,2,3
Tb427_000836800:pseudogene,179,11,13
Tb427_000837000:pseudogene,162,16,17
Tb427_000837100:pseudogene,161,16,48
Tb427_000837200,660,1,2
Tb427_000837300:pseudogene,659,2,3
Tb427_000843700:pseudogene,347,3,4
Tb427_000843800:pseudogene,94,12,14
Tb427_000844000:pseudogene,210,4,5
Tb427_000844100:pseudogene,696,2,3
Tb427_000844200,232,5,6
Tb427_010005200:pseudogene,698,1,2
Tb427_010015600,3,5,20
Tb427_010032500,3,9,20
Tb427_020007500,695,1,2
Tb427_030005300,3,9,20
Tb427_030014400,701,1,2
Tb427_030014800,701,1,2
Tb427_030025000,3,6,20
Tb427_040057400:pseudogene,691,3,5
Tb427_040057700,521,1,2
Tb427_040057900,32,5,11
Tb427_070005100:pseudogene,3,4,20
Tb427_070037900:pseudogene,1,11,33
Tb427_070070800:pseudogene,692,1,2
Tb427_070070900:pseudogene,60,1,3
Tb427_070071200,224,2,3
Tb427_090010100:pseudogene,554,1,2
Tb427_090010200:pseudogene,587,3,4
Tb427_090010700:pseudogene,626,3,4
Tb427_090041700:pseudogene,3,10,20
Tb427_090042100:pseudogene,3,10,20
Tb427_090042300,563,2,3
Tb427_090092400:pseudogene,702,2,3
Tb427_090092500,699,1,2
Tb427_000005200:pseudogene,703,11,37
Tb427_000005300:pseudogene,703,15,37
Tb427_000007200:pseudogene,703,9,37
Tb427_000007300:pseudogene,703,18,37
Tb427_000008300:pseudogene,703,11,37
Tb427_000008400:pseudogene,703,18,37
Tb427_000010900:pseudogene,703,9,37
Tb427_000011000:pseudogene,703,13,37
Tb427_000012700:pseudogene,703,9,37
Tb427_000012800:pseudogene,703,15,37
Tb427_000018800:pseudogene,703,9,37
Tb427_000018900:pseudogene,703,17,37
Tb427_000021800:pseudogene,704,9,10
Tb427_000022000:pseudogene,705,158,182
Tb427_000022200:pseudogene,706,107,112
Tb427_000023900:pseudogene,703,9,37
Tb427_000024000:pseudogene,703,16,37
Tb427_000025700,705,168,182
Tb427_000025800,705,105,182
Tb427_000027200:pseudogene,642,2,3
Tb427_000027300:pseudogene,705,181,182
Tb427_000028000:pseudogene,707,129,129
Tb427_000028100:pseudogene,939,70,71
Tb427_000028400:pseudogene,635,3,5
Tb427_000028800,708,1,2
Tb427_000028900:pseudogene,709,24,41
Tb427_000029400,682,1,3
Tb427_000029500,682,1,3
Tb427_000030000:pseudogene,429,2,3
Tb427_000030300:pseudogene,705,181,182
Tb427_000030700:pseudogene,709,24,41
Tb427_000031000:pseudogene,705,181,182
Tb427_000032200:pseudogene,499,3,4
Tb427_000032500:pseudogene,705,181,182
Tb427_000032600,619,1,2
Tb427_000033000:pseudogene,710,4,5
Tb427_000033500:pseudogene,711,8,9
Tb427_000033600:pseudogene,940,119,126
Tb427_000034300:pseudogene,712,7,14
Tb427_000034500,940,90,126
Tb427_000034700:pseudogene,940,119,126
Tb427_000035800:pseudogene,705,181,182
Tb427_000036200:pseudogene,712,7,14
Tb427_000036400,940,90,126
Tb427_000036600:pseudogene,705,181,182
Tb427_000038100:pseudogene,713,1,2
Tb427_000038200:pseudogene,714,1,2
Tb427_000038500:pseudogene,715,2,3
Tb427_000038900:pseudogene,716,1,41
Tb427_000039100,717,9,10
Tb427_000039200:pseudogene,718,5,6
Tb427_000039600:pseudogene,719,1,2
Tb427_000039800:pseudogene,720,1,2
Tb427_000040100,253,5,6
Tb427_000042200,721,2,3
Tb427_000042800:pseudogene,716,2,41
Tb427_000043300:pseudogene,705,181,182
Tb427_000043600:pseudogene,722,1,2
Tb427_000043800:pseudogene,723,3,4
Tb427_000044000:pseudogene,724,1,2
Tb427_000044500:pseudogene,725,1,3
Tb427_000044900:pseudogene,726,5,15
Tb427_000045000:pseudogene,703,10,37
Tb427_000045500:pseudogene,705,181,182
Tb427_000045700:pseudogene,716,6,41
Tb427_000045900,727,1,2
Tb427_000046300:pseudogene,705,181,182
Tb427_000046700:pseudogene,705,181,182
Tb427_000047000:pseudogene,728,3,15
Tb427_000047300:pseudogene,729,8,11
Tb427_000047600:pseudogene,726,8,15
Tb427_000047700:pseudogene,703,15,37
Tb427_000048000:pseudogene,730,1,2
Tb427_000048300,728,3,15
Tb427_000048500:pseudogene,527,3,4
Tb427_000048600:pseudogene,731,2,4
Tb427_000048700,732,4,6
Tb427_000049200:pseudogene,67,8,10
Tb427_000049300:pseudogene,728,2,15
Tb427_000049500:pseudogene,733,2,3
Tb427_000049900,734,2,4
Tb427_000050000:pseudogene,716,6,41
Tb427_000050300:pseudogene,703,11,37
Tb427_000051100:pseudogene,735,1,2
Tb427_000051900:pseudogene,726,9,15
Tb427_000052000:pseudogene,703,6,37
Tb427_000052200:pseudogene,736,6,8
Tb427_000053200:pseudogene,940,109,126
Tb427_000053300:pseudogene,712,9,14
Tb427_000053600,624,1,3
Tb427_000054200,94,6,14
Tb427_000054400:pseudogene,709,32,41
Tb427_000054500:pseudogene,716,11,41
Tb427_000055400,493,1,2
Tb427_000055900,666,7,9
Tb427_000056100:pseudogene,737,1,2
Tb427_000056300:pseudogene,705,181,182
Tb427_000056600:pseudogene,738,6,7
Tb427_000056700:pseudogene,940,109,126
Tb427_000057800:pseudogene,706,28,112
Tb427_000058100,705,168,182
Tb427_000058600,739,1,2
Tb427_000058700:pseudogene,705,181,182
Tb427_000059300,566,1,3
Tb427_000059500:pseudogene,705,181,182
Tb427_000059600:pseudogene,740,2,5
Tb427_000059700:pseudogene,741,2,4
Tb427_000060000:pseudogene,940,109,126
Tb427_000061000,727,1,2
Tb427_000061600:pseudogene,742,2,3
Tb427_000061700,743,3,4
Tb427_000062500:pseudogene,744,4,5
Tb427_000063400:pseudogene,745,7,8
Tb427_000063700:pseudogene,746,5,6
Tb427_000063800:pseudogene,747,1,2
Tb427_000063900:pseudogene,748,4,5
Tb427_000065300,749,1,2
Tb427_000066200:pseudogene,705,181,182
Tb427_000066600:pseudogene,705,181,182
Tb427_000066700,750,3,4
Tb427_000066800:pseudogene,736,6,8
Tb427_000066900:pseudogene,709,27,41
Tb427_000067200:pseudogene,751,2,3
Tb427_000069100,940,85,126
Tb427_000069400:pseudogene,706,28,112
Tb427_000069600:pseudogene,752,7,10
Tb427_000069700:pseudogene,753,4,5
Tb427_000070300:pseudogene,705,181,182
Tb427_000071000:pseudogene,712,7,14
Tb427_000071100,940,85,126
Tb427_000071300,705,181,182
Tb427_000071500:pseudogene,754,1,3
Tb427_000072600,940,85,126
Tb427_000073000:pseudogene,940,109,126
Tb427_000073100:pseudogene,712,6,14
Tb427_000073400:pseudogene,755,3,4
Tb427_000073700:pseudogene,756,4,5
Tb427_000074000:pseudogene,705,159,182
Tb427_000074600,940,83,126
Tb427_000074800:pseudogene,757,3,4
Tb427_000075400:pseudogene,709,28,41
Tb427_000075600,940,85,126
Tb427_000076300,758,1,2
Tb427_000077000:pseudogene,748,4,5
Tb427_000077100:pseudogene,747,1,2
Tb427_000077200:pseudogene,87,6,7
Tb427_000077700:pseudogene,745,7,8
Tb427_000078800:pseudogene,759,2,3
Tb427_000079600:pseudogene,709,24,41
Tb427_000079800:pseudogene,760,1,2
Tb427_000080200:pseudogene,755,3,4
Tb427_000081500:pseudogene,761,4,6
Tb427_000081700,762,2,3
Tb427_000081900:pseudogene,763,6,8
Tb427_000082100:pseudogene,705,181,182
Tb427_000083300:pseudogene,705,181,182
Tb427_000083400:pseudogene,940,109,126
Tb427_000084700:pseudogene,674,11,12
Tb427_000084800:pseudogene,716,7,41
Tb427_000085300,764,2,3
Tb427_000085700,765,4,5
Tb427_000085800:pseudogene,766,5,6
Tb427_000086100,197,3,8
Tb427_000086700:pseudogene,767,1,2
Tb427_000087100,940,3,126
Tb427_000087300,705,102,182
Tb427_000087400,705,168,182
Tb427_000087900,768,2,3
Tb427_000088200,761,2,6
Tb427_000088300,761,4,6
Tb427_000088500,762,2,3
Tb427_000088600,158,2,3
Tb427_000088700:pseudogene,763,6,8
Tb427_000088800,769,2,6
Tb427_000089200,770,1,2
Tb427_000089900:pseudogene,674,11,12
Tb427_000090400,705,168,182
Tb427_000090500:pseudogene,705,181,182
Tb427_000091800,940,85,126
Tb427_000092000,705,167,182
Tb427_000092700,705,169,182
Tb427_000093600,755,3,4
Tb427_000093900,734,3,4
Tb427_000094600,734,3,4
Tb427_000095200:pseudogene,745,6,8
Tb427_000095500:pseudogene,705,181,182
Tb427_000096600:pseudogene,705,181,182
Tb427_000096800:pseudogene,940,109,126
Tb427_000097000:pseudogene,771,2,5
Tb427_000097100:pseudogene,264,3,5
Tb427_000097200:pseudogene,772,1,2
Tb427_000097500:pseudogene,716,4,41
Tb427_000098500:pseudogene,773,1,2
Tb427_000098600:pseudogene,726,8,15
Tb427_000099000,705,168,182
Tb427_000099100:pseudogene,726,11,15
Tb427_000099200:pseudogene,703,12,37
Tb427_000099400:pseudogene,940,119,126
Tb427_000099500:pseudogene,726,11,15
Tb427_000099800:pseudogene,940,119,126
Tb427_000101600:pseudogene,940,109,126
Tb427_000101800,774,1,2
Tb427_000101900:pseudogene,731,3,4
Tb427_000102000:pseudogene,527,3,4
Tb427_000103800,775,1,2
Tb427_000103900:pseudogene,645,4,5
Tb427_000104500:pseudogene,776,1,2
Tb427_000107600:pseudogene,777,1,5
Tb427_000107700:pseudogene,778,12,13
Tb427_000108000:pseudogene,779,12,13
Tb427_000108100,780,12,13
Tb427_000108800:pseudogene,707,129,129
Tb427_000109300:pseudogene,778,12,13
Tb427_000109900:pseudogene,780,12,13
Tb427_000110500:pseudogene,705,111,182
Tb427_000111100:pseudogene,423,7,10
Tb427_000111200:pseudogene,705,111,182
Tb427_000112600:pseudogene,709,28,41
Tb427_000112900,625,1,2
Tb427_000113100:pseudogene,940,107,126
Tb427_000114700:pseudogene,940,109,126
Tb427_000116400:pseudogene,709,28,41
Tb427_000117000:pseudogene,781,1,2
Tb427_000117500,389,1,7
Tb427_000118000:pseudogene,703,12,37
Tb427_000118100:pseudogene,940,109,126
Tb427_000118500:pseudogene,782,2,3
Tb427_000119500:pseudogene,716,9,41
Tb427_000119700:pseudogene,718,5,6
Tb427_000119800,717,9,10
Tb427_000120200:pseudogene,730,1,2
Tb427_000121800:pseudogene,109,4,5
Tb427_000122200,716,8,41
Tb427_000122400:pseudogene,783,1,2
Tb427_000122700:pseudogene,940,109,126
Tb427_000122800:pseudogene,784,2,3
Tb427_000122900:pseudogene,709,24,41
Tb427_000123500:pseudogene,716,9,41
Tb427_000123600:pseudogene,729,2,11
Tb427_000123700:pseudogene,752,1,10
Tb427_000123900:pseudogene,940,109,126
Tb427_000124000:pseudogene,709,20,41
Tb427_000124200:pseudogene,785,1,2
Tb427_000124600:pseudogene,741,2,4
Tb427_000124700,230,4,8
Tb427_000124800,230,6,8
Tb427_000125200:pseudogene,705,181,182
Tb427_000125300:pseudogene,529,6,7
Tb427_000126000:pseudogene,716,3,41
Tb427_000126500,703,6,37
Tb427_000126600,726,6,15
Tb427_000127300,786,92,93
Tb427_000127900,575,2,4
Tb427_000130300,518,6,8
Tb427_000130600,269,2,4
Tb427_000131200,787,1,2
Tb427_000132500,940,83,126
Tb427_000133300,717,9,10
Tb427_000134200,705,106,182
Tb427_000134500:pseudogene,549,2,3
Tb427_000135400:pseudogene,788,4,5
Tb427_000135500,940,1,126
Tb427_000136100,279,1,3
Tb427_000136500:pseudogene,775,1,2
Tb427_000137700:pseudogene,940,109,126
Tb427_000138000:pseudogene,717,9,10
Tb427_000138300:pseudogene,734,2,4
Tb427_000138800:pseudogene,776,1,2
Tb427_000139000,789,1,2
Tb427_000139400,705,168,182
Tb427_000139700:pseudogene,529,6,7
Tb427_000142000,790,2,3
Tb427_000142100:pseudogene,705,181,182
Tb427_000142400:pseudogene,635,3,5
Tb427_000142900:pseudogene,709,26,41
Tb427_000143300,791,1,2
Tb427_000143800:pseudogene,710,4,5
Tb427_000144000:pseudogene,705,181,182
Tb427_000144200,277,3,6
Tb427_000145200:pseudogene,709,28,41
Tb427_000145300:pseudogene,792,4,6
Tb427_000145600:pseudogene,628,5,6
Tb427_000146300:pseudogene,769,3,6
Tb427_000146600,158,2,3
Tb427_000146700,762,2,3
Tb427_000146800:pseudogene,157,5,6
Tb427_000147400:pseudogene,792,4,6
Tb427_000147500:pseudogene,709,28,41
Tb427_000147600:pseudogene,793,1,2
Tb427_000147800:pseudogene,940,109,126
Tb427_000148300,744,3,5
Tb427_000148500:pseudogene,794,2,3
Tb427_000148800,795,1,2
Tb427_000149500:pseudogene,245,9,10
Tb427_000149900,940,83,126
Tb427_000150900:pseudogene,796,5,24
Tb427_000151100:pseudogene,716,4,41
Tb427_000151200:pseudogene,797,4,5
Tb427_000151300:pseudogene,645,4,5
Tb427_000151500,739,1,2
Tb427_000151600:pseudogene,523,4,5
Tb427_000152500:pseudogene,940,109,126
Tb427_000153100:pseudogene,940,109,126
Tb427_000153300:pseudogene,736,5,8
Tb427_000154400:pseudogene,798,6,7
Tb427_000154700:pseudogene,728,1,15
Tb427_000154900,97,2,6
Tb427_000155000:pseudogene,799,2,3
Tb427_000155400:pseudogene,645,4,5
Tb427_000155500:pseudogene,728,1,15
Tb427_000155800:pseudogene,716,7,41
Tb427_000156000:pseudogene,800,2,4
Tb427_000156100:pseudogene,680,2,3
Tb427_000156200:pseudogene,705,181,182
Tb427_000157400,771,3,5
Tb427_000158100:pseudogene,763,6,8
Tb427_000158200:pseudogene,157,5,6
Tb427_000158300:pseudogene,761,5,6
Tb427_000158700,768,2,3
Tb427_000160100,940,86,126
Tb427_000160600:pseudogene,705,158,182
Tb427_000161000:pseudogene,733,2,3
Tb427_000161100:pseudogene,940,109,126
Tb427_000161900:pseudogene,940,86,126
Tb427_000163200:pseudogene,709,19,41
Tb427_000163500:pseudogene,761,5,6
Tb427_000163600:pseudogene,157,5,6
Tb427_000163800:pseudogene,769,3,6
Tb427_000164000,940,85,126
Tb427_000164400,770,1,2
Tb427_000165200,674,9,12
Tb427_000165600:pseudogene,940,109,126
Tb427_000165700:pseudogene,801,1,2
Tb427_000166100:pseudogene,940,109,126
Tb427_000166600,940,86,126
Tb427_000166800,802,2,4
Tb427_000167300:pseudogene,940,109,126
Tb427_000167600,481,3,5
Tb427_000167700,292,6,7
Tb427_000168600:pseudogene,705,181,182
Tb427_000168800,803,1,2
Tb427_000169600:pseudogene,717,9,10
Tb427_000170100,804,1,2
Tb427_000170700:pseudogene,797,4,5
Tb427_000170800:pseudogene,798,6,7
Tb427_000171000:pseudogene,705,181,182
Tb427_000171600:pseudogene,728,3,15
Tb427_000171800:pseudogene,705,181,182
Tb427_000172400,62,3,6
Tb427_000173300,756,4,5
Tb427_000175200:pseudogene,455,1,2
Tb427_000176900:pseudogene,805,2,3
Tb427_000177200:pseudogene,716,13,41
Tb427_000177500:pseudogene,796,6,24
Tb427_000178900,765,4,5
Tb427_000179100,705,168,182
Tb427_000180800,806,3,4
Tb427_000180900:pseudogene,807,3,4
Tb427_000181100,342,3,4
Tb427_000181500,808,4,5
Tb427_000181800,809,2,3
Tb427_000182000:pseudogene,940,109,126
Tb427_000182100:pseudogene,712,5,14
Tb427_000182400:pseudogene,810,2,3
Tb427_000182500,811,4,5
Tb427_000183400:pseudogene,745,7,8
Tb427_000184100,812,4,5
Tb427_000184600,813,2,3
Tb427_000184800:pseudogene,814,1,2
Tb427_000185900,815,1,2
Tb427_000186300:pseudogene,769,4,6
Tb427_000187000:pseudogene,704,9,10
Tb427_000187400:pseudogene,816,1,2
Tb427_000187600:pseudogene,788,4,5
Tb427_000188000:pseudogene,817,1,2
Tb427_000188400,812,2,5
Tb427_000188500:pseudogene,818,2,3
Tb427_000188700:pseudogene,705,179,182
Tb427_000189900:pseudogene,705,179,182
Tb427_000190300:pseudogene,773,1,2
Tb427_000190800:pseudogene,711,8,9
Tb427_000192400:pseudogene,819,2,3
Tb427_000193100,765,4,5
Tb427_000193200:pseudogene,820,2,3
Tb427_000194100:pseudogene,687,7,10
Tb427_000194400:pseudogene,705,181,182
Tb427_000195500:pseudogene,161,11,48
Tb427_000195800:pseudogene,821,2,3
Tb427_000195900:pseudogene,822,2,3
Tb427_000196200,769,1,6
Tb427_000196300,769,1,6
Tb427_000196400:pseudogene,687,7,10
Tb427_000196500,823,1,2
Tb427_000196600:pseudogene,240,5,8
Tb427_000196800:pseudogene,766,5,6
Tb427_000197100:pseudogene,716,4,41
Tb427_000197200,744,3,5
Tb427_000198900:pseudogene,796,9,24
Tb427_000199900:pseudogene,707,129,129
Tb427_000200000:pseudogene,939,70,71
Tb427_000200200:pseudogene,824,79,80
Tb427_000200300:pseudogene,825,89,90
Tb427_000200500:pseudogene,778,12,13
Tb427_000200600:pseudogene,826,4,5
Tb427_000201300:pseudogene,745,7,8
Tb427_000202200,796,6,24
Tb427_000202700,198,3,5
Tb427_000202800:pseudogene,940,109,126
Tb427_000202900,726,8,15
Tb427_000204100,827,3,4
Tb427_000204300:pseudogene,474,6,7
Tb427_000204600:pseudogene,705,160,182
Tb427_000204800:pseudogene,706,107,112
Tb427_000205000:pseudogene,753,4,5
Tb427_000205500:pseudogene,718,5,6
Tb427_000205600:pseudogene,717,9,10
Tb427_000206000:pseudogene,828,2,3
Tb427_000207600,506,4,5
Tb427_000209000:pseudogene,34,13,14
Tb427_000209200:pseudogene,712,8,14
Tb427_000209800:pseudogene,389,6,7
Tb427_000209900:pseudogene,705,181,182
Tb427_000210200:pseudogene,766,4,6
Tb427_000210900:pseudogene,800,3,4
Tb427_000211900,829,1,2
Tb427_000212100:pseudogene,703,7,37
Tb427_000213800:pseudogene,830,3,4
Tb427_000214300:pseudogene,810,2,3
Tb427_000215300,940,83,126
Tb427_000216400,100,4,6
Tb427_000218800,831,2,3
Tb427_000219500:pseudogene,832,2,3
Tb427_000219700,833,1,2
Tb427_000219800:pseudogene,8,8,9
Tb427_000220000,506,4,5
Tb427_000220800,631,2,4
Tb427_000221300:pseudogene,709,23,41
Tb427_000221400:pseudogene,940,109,126
Tb427_000221900:pseudogene,707,129,129
Tb427_000222300:pseudogene,707,129,129
Tb427_000222400:pseudogene,939,70,71
Tb427_000222500:pseudogene,834,64,66
Tb427_000222600:pseudogene,824,79,80
Tb427_000222700:pseudogene,825,89,90
Tb427_000223200,940,85,126
Tb427_000223300,940,87,126
Tb427_000224000,540,2,3
Tb427_000224300,716,9,41
Tb427_000224800,601,2,5
Tb427_000225600:pseudogene,796,3,24
Tb427_000226700:pseudogene,705,181,182
Tb427_000227800,741,3,4
Tb427_000228000,705,153,182
Tb427_000228400,796,10,24
Tb427_000228500,835,1,2
Tb427_000228600:pseudogene,742,2,3
Tb427_000229300:pseudogene,705,181,182
Tb427_000229400,836,1,2
Tb427_000230700:pseudogene,716,9,41
Tb427_000230900,837,1,2
Tb427_000231300:pseudogene,838,2,3
Tb427_000231400:pseudogene,647,3,6
Tb427_000231500:pseudogene,839,3,5
Tb427_000232200,840,3,5
Tb427_000233100,841,2,4
Tb427_000233500,530,4,6
Tb427_000233900:pseudogene,757,3,4
Tb427_000234500:pseudogene,709,21,41
Tb427_000234600:pseudogene,582,5,6
Tb427_000234700,842,1,2
Tb427_000235600:pseudogene,940,108,126
Tb427_000236100:pseudogene,839,4,5
Tb427_000236600:pseudogene,31,4,6
Tb427_000236700:pseudogene,710,4,5
Tb427_000237000,843,2,3
Tb427_000237100:pseudogene,709,20,41
Tb427_000237400:pseudogene,844,3,4
Tb427_000237700:pseudogene,705,181,182
