VSG,cluster,degree,n
Tbb1125VSG-7001,132,12,18
Tbb1125VSG-7002,555,9,12
Tbb1125VSG-7004,435,1,5
Tbb1125VSG-7006,790,3,7
Tbb1125VSG-7007,248,4,8
Tbb1125VSG-7008,555,9,12
Tbb1125VSG-7009,115,3,7
Tbb1125VSG-7010,409,3,5
Tbb1125VSG-7011,566,4,5
Tbb1125VSG-7012,791,2,3
Tbb1125VSG-7014,233,3,4
Tbb1125VSG-7015,392,3,8
Tbb1125VSG-7016,943,2,3
Tbb1125VSG-7017,150,2,3
Tbb1125VSG-7018,566,4,5
Tbb1125VSG-7020,581,2,5
Tbb1125VSG-7022,91,2,3
Tbb1125VSG-7023,890,2,3
Tbb1125VSG-7024,390,1,3
Tbb1125VSG-7025,100,14,22
Tbb1125VSG-7026,760,4,13
Tbb1125VSG-7027,822,2,6
Tbb1125VSG-7028,971,1,2
Tbb1125VSG-7030,332,6,15
Tbb1125VSG-7031,542,3,8
Tbb1125VSG-7033,368,10,11
Tbb1125VSG-7034,869,3,5
Tbb1125VSG-7036,92,2,6
Tbb1125VSG-7037,702,1,2
Tbb1125VSG-7038,866,2,7
Tbb1125VSG-7039,135,4,5
Tbb1125VSG-7040,869,3,5
Tbb1125VSG-7041,63,12,14
Tbb1125VSG-7042,721,7,17
Tbb1125VSG-7043,822,2,6
Tbb1125VSG-7045,866,2,7
Tbb1125VSG-7046,616,1,2
Tbb1125VSG-7047,855,3,7
Tbb1125VSG-7048,965,1,2
Tbb1125VSG-7049,172,4,6
Tbb1125VSG-7051,201,4,5
Tbb1125VSG-7052,368,10,11
Tbb1125VSG-7053,725,3,5
Tbb1125VSG-7055,332,7,15
Tbb1125VSG-7056,140,2,4
Tbb1125VSG-7057,673,3,6
Tbb1125VSG-7059,24,8,10
Tbb1125VSG-7060,536,5,6
Tbb1125VSG-7061,750,1,2
Tbb1125VSG-7062,317,4,11
Tbb1125VSG-7063,536,2,6
Tbb1125VSG-7066,972,5,6
Tbb1125VSG-7067,371,1,7
Tbb1125VSG-7068,782,2,4
Tbb1125VSG-7069,582,6,12
Tbb1125VSG-7070,258,3,5
Tbb1125VSG-7071,277,4,6
Tbb1125VSG-7072,582,4,12
Tbb1125VSG-7073,171,9,16
Tbb1125VSG-7074,341,2,4
Tbb1125VSG-7076,973,1,2
Tbb1125VSG-7077,230,2,4
Tbb1125VSG-7078,705,1,6
Tbb1125VSG-7079,775,4,5
Tbb1125VSG-7080,171,9,16
Tbb1125VSG-7082,171,9,16
Tbb1125VSG-7083,957,1,2
Tbb1125VSG-7084,973,1,2
Tbb1125VSG-7086,165,3,4
Tbb1125VSG-7087,165,3,4
Tbb1125VSG-7088,386,3,5
Tbb1125VSG-7089,309,1,9
Tbb1125VSG-7090,171,9,16
Tbb1125VSG-7092,915,5,9
Tbb1125VSG-7093,675,1,3
Tbb1125VSG-7094,314,2,4
Tbb1125VSG-7095,171,9,16
Tbb1125VSG-7096,18,4,10
Tbb1125VSG-7097,444,1,4
Tbb1125VSG-7098,548,2,7
Tbb1125VSG-7099,974,1,2
Tbb1125VSG-7100,902,2,3
Tbb1125VSG-7101,335,8,12
Tbb1125VSG-7104,902,2,3
Tbb1125VSG-7105,974,1,2
Tbb1125VSG-7106,335,8,12
Tbb1125VSG-7108,80,4,6
Tbb1125VSG-7109,866,1,7
Tbb1125VSG-7112,171,9,16
Tbb1125VSG-7113,622,1,2
Tbb1125VSG-7114,975,1,2
Tbb1125VSG-7116,733,8,13
Tbb1125VSG-7117,316,6,9
Tbb1125VSG-7118,51,2,7
Tbb1125VSG-7119,975,1,2
Tbb1125VSG-7120,770,8,10
Tbb1125VSG-7121,21,1,3
Tbb1125VSG-7122,304,11,21
Tbb1125VSG-7123,495,2,7
Tbb1125VSG-7124,504,4,5
Tbb1125VSG-7126,887,3,4
Tbb1125VSG-7127,734,1,4
Tbb1125VSG-7128,568,1,2
Tbb1125VSG-7130,141,4,7
Tbb1125VSG-7131,807,4,9
Tbb1125VSG-7132,733,8,13
Tbb1125VSG-7135,100,14,22
Tbb1125VSG-7136,146,5,12
Tbb1125VSG-7137,573,3,4
Tbb1125VSG-7138,123,5,7
Tbb1125VSG-7139,456,1,3
Tbb1125VSG-7140,250,5,12
Tbb1125VSG-7141,487,1,3
Tbb1125VSG-7142,976,1,2
Tbb1125VSG-7143,855,3,7
Tbb1125VSG-7144,6,3,9
Tbb1125VSG-7145,653,4,5
Tbb1125VSG-7146,250,5,12
Tbb1125VSG-7147,270,9,10
Tbb1125VSG-7148,857,1,2
Tbb1125VSG-7149,124,7,13
Tbb1125VSG-7151,181,8,15
Tbb1125VSG-7153,142,4,6
Tbb1125VSG-7154,181,7,15
Tbb1125VSG-7155,768,3,4
Tbb1125VSG-7156,540,3,6
Tbb1125VSG-7157,5,2,6
Tbb1125VSG-7159,869,3,5
Tbb1125VSG-7160,653,4,5
Tbb1125VSG-7161,845,1,3
Tbb1125VSG-7162,977,3,4
Tbb1125VSG-7163,978,1,2
Tbb1125VSG-7166,934,3,4
Tbb1125VSG-7167,525,3,4
Tbb1125VSG-7168,533,1,2
Tbb1125VSG-7169,977,3,4
Tbb1125VSG-7170,866,2,7
Tbb1125VSG-7171,237,1,2
Tbb1125VSG-7173,507,3,11
Tbb1125VSG-7174,667,1,2
Tbb1125VSG-7175,818,2,3
Tbb1125VSG-7176,866,2,7
Tbb1125VSG-7177,546,1,6
Tbb1125VSG-7178,918,4,5
Tbb1125VSG-7179,888,1,2
Tbb1125VSG-7180,343,1,3
Tbb1125VSG-7181,375,7,9
Tbb1125VSG-7182,499,2,7
Tbb1125VSG-7183,525,3,4
Tbb1125VSG-7184,319,2,8
Tbb1125VSG-7185,978,1,2
Tbb1125VSG-7186,359,1,2
Tbb1125VSG-7187,529,1,7
Tbb1125VSG-7188,467,2,3
Tbb1125VSG-7190,541,4,9
Tbb1125VSG-7191,248,2,8
Tbb1125VSG-7193,521,3,5
Tbb1125VSG-7194,721,9,17
Tbb1125VSG-7195,184,8,10
Tbb1125VSG-7196,553,1,2
Tbb1125VSG-7197,900,1,2
Tbb1125VSG-7198,979,1,2
Tbb1125VSG-7199,468,2,4
Tbb1125VSG-7200,33,3,12
Tbb1125VSG-7201,979,1,2
Tbb1125VSG-7202,33,3,12
Tbb1125VSG-7203,486,6,8
Tbb1125VSG-7204,797,1,2
Tbb1125VSG-7205,50,3,4
Tbb1125VSG-7207,435,3,5
Tbb1125VSG-7208,490,13,15
Tbb1125VSG-7209,435,3,5
Tbb1125VSG-7210,317,4,11
Tbb1125VSG-7211,551,8,17
Tbb1125VSG-7213,976,1,2
Tbb1125VSG-7214,403,4,6
Tbb1125VSG-7215,177,3,4
Tbb1125VSG-7216,887,3,4
Tbb1125VSG-7217,177,3,4
Tbb1125VSG-7218,885,1,2
Tbb1125VSG-7220,955,1,2
Tbb1125VSG-7221,944,1,2
Tbb1125VSG-7222,166,2,3
Tbb1125VSG-7223,84,7,9
Tbb1125VSG-7224,530,2,6
Tbb1125VSG-7226,532,2,3
Tbb1125VSG-7229,964,1,2
Tbb1125VSG-7230,451,7,10
Tbb1125VSG-7232,56,2,4
Tbb1125VSG-7234,250,7,12
Tbb1125VSG-7236,317,4,11
Tbb1125VSG-7237,980,1,2
Tbb1125VSG-7238,704,1,2
Tbb1125VSG-7239,980,1,2
Tbb1125VSG-7240,552,7,8
Tbb1125VSG-7241,567,3,6
Tbb1125VSG-7242,23,3,6
Tbb1125VSG-7243,581,1,5
Tbb1125VSG-7244,117,6,7
Tbb1125VSG-7245,404,1,4
Tbb1125VSG-7247,981,1,2
Tbb1125VSG-7248,962,2,3
Tbb1125VSG-7250,214,5,6
Tbb1125VSG-7251,567,3,6
Tbb1125VSG-7252,981,1,2
Tbb1125VSG-7253,552,7,8
Tbb1125VSG-7254,780,3,5
Tbb1125VSG-7256,71,4,7
Tbb1125VSG-7258,66,4,5
Tbb1125VSG-7259,685,6,8
Tbb1125VSG-7260,99,2,9
Tbb1125VSG-7261,529,2,7
Tbb1125VSG-7262,304,13,21
Tbb1125VSG-7263,111,1,2
Tbb1125VSG-7264,396,18,22
Tbb1125VSG-7265,405,3,6
Tbb1125VSG-7266,247,4,9
Tbb1125VSG-7267,174,6,8
Tbb1125VSG-7269,116,3,4
Tbb1125VSG-7270,172,4,6
Tbb1125VSG-7272,66,4,5
Tbb1125VSG-7274,529,2,7
Tbb1125VSG-7275,586,1,6
Tbb1125VSG-7276,876,1,2
Tbb1125VSG-7277,956,2,3
Tbb1125VSG-7278,526,4,10
Tbb1125VSG-7279,633,7,14
Tbb1125VSG-7280,542,3,8
Tbb1125VSG-7281,126,3,7
Tbb1125VSG-7284,254,2,4
Tbb1125VSG-7285,630,1,2
Tbb1125VSG-7286,636,4,9
Tbb1125VSG-7287,982,2,3
Tbb1125VSG-7289,254,2,4
Tbb1125VSG-7290,728,3,4
Tbb1125VSG-7291,982,2,3
Tbb1125VSG-7292,542,3,8
Tbb1125VSG-7295,956,2,3
Tbb1125VSG-7296,554,4,10
Tbb1125VSG-7297,91,2,3
Tbb1125VSG-7298,934,3,4
Tbb1125VSG-7299,807,4,9
Tbb1125VSG-7301,410,4,29
Tbb1125VSG-7302,807,4,9
Tbb1125VSG-7303,934,3,4
Tbb1125VSG-7304,982,2,3
Tbb1125VSG-7306,327,7,8
Tbb1125VSG-7307,983,2,3
Tbb1125VSG-7308,802,4,5
Tbb1125VSG-7310,202,6,8
Tbb1125VSG-7311,554,1,10
Tbb1125VSG-7312,859,1,2
Tbb1125VSG-7313,813,1,2
Tbb1125VSG-7315,745,5,7
Tbb1125VSG-7316,366,2,4
Tbb1125VSG-7317,551,1,17
Tbb1125VSG-7319,366,2,4
Tbb1125VSG-7320,936,2,3
Tbb1125VSG-7323,562,4,15
Tbb1125VSG-7325,740,4,6
Tbb1125VSG-7326,951,2,3
Tbb1125VSG-7327,729,1,2
Tbb1125VSG-7328,84,8,9
Tbb1125VSG-7329,984,1,2
Tbb1125VSG-7330,465,5,11
Tbb1125VSG-7331,760,4,13
Tbb1125VSG-7332,495,1,7
Tbb1125VSG-7334,931,1,2
Tbb1125VSG-7335,633,7,14
Tbb1125VSG-7336,593,2,4
Tbb1125VSG-7337,984,1,2
Tbb1125VSG-7338,132,3,18
Tbb1125VSG-7339,6,5,9
Tbb1125VSG-7340,422,1,3
Tbb1125VSG-7341,937,1,2
Tbb1125VSG-7344,562,5,15
Tbb1125VSG-7345,410,2,29
Tbb1125VSG-7347,100,13,22
Tbb1125VSG-7348,708,2,5
Tbb1125VSG-7349,304,13,21
Tbb1125VSG-7352,952,1,2
Tbb1125VSG-7353,132,2,18
Tbb1125VSG-7356,495,3,7
Tbb1125VSG-7357,548,4,7
Tbb1125VSG-7358,114,1,6
Tbb1125VSG-7359,806,4,7
Tbb1125VSG-7360,15,5,9
Tbb1125VSG-7361,803,5,8
Tbb1125VSG-7362,548,4,7
Tbb1125VSG-7363,760,7,13
Tbb1125VSG-7365,877,2,4
Tbb1125VSG-7366,548,5,7
Tbb1125VSG-7367,499,1,7
Tbb1125VSG-7368,152,4,9
Tbb1125VSG-7369,152,4,9
Tbb1125VSG-7370,152,4,9
Tbb1125VSG-7371,472,8,9
Tbb1125VSG-7372,929,1,2
Tbb1125VSG-7373,369,5,7
Tbb1125VSG-7374,260,4,6
Tbb1125VSG-7376,33,6,12
Tbb1125VSG-7377,645,2,12
Tbb1125VSG-7378,323,2,9
Tbb1125VSG-7379,581,2,5
Tbb1125VSG-7380,414,5,7
Tbb1125VSG-7381,527,1,2
Tbb1125VSG-7382,108,5,9
Tbb1125VSG-7383,592,4,7
Tbb1125VSG-7384,319,5,8
Tbb1125VSG-7385,562,4,15
Tbb1125VSG-7386,447,1,3
Tbb1125VSG-7387,451,5,10
Tbb1125VSG-7394,184,5,10
Tbb1125VSG-7396,908,1,4
Tbb1125VSG-7397,410,3,29
Tbb1125VSG-7399,250,5,12
Tbb1125VSG-7401,779,1,2
Tbb1125VSG-7402,972,5,6
Tbb1125VSG-7403,141,1,7
Tbb1125VSG-7405,749,3,5
Tbb1125VSG-7406,945,1,3
Tbb1125VSG-7407,972,5,6
Tbb1125VSG-7408,521,1,5
Tbb1125VSG-7409,298,4,6
Tbb1125VSG-7410,364,2,5
Tbb1125VSG-7411,327,7,8
Tbb1125VSG-7412,396,10,22
Tbb1125VSG-7413,972,5,6
Tbb1125VSG-7415,721,6,17
Tbb1125VSG-7417,595,1,3
Tbb1125VSG-7418,332,2,15
Tbb1125VSG-7419,592,4,7
Tbb1125VSG-7421,345,1,2
Tbb1125VSG-7422,771,2,5
Tbb1125VSG-7424,869,1,5
Tbb1125VSG-7425,721,4,17
Tbb1125VSG-7429,464,3,7
Tbb1125VSG-7430,71,4,7
Tbb1125VSG-7431,164,3,6
Tbb1125VSG-7432,610,5,6
Tbb1125VSG-7433,865,2,6
Tbb1125VSG-7434,410,6,29
Tbb1125VSG-7435,711,3,4
Tbb1125VSG-7436,132,12,18
Tbb1125VSG-7438,678,1,4
Tbb1125VSG-7439,410,2,29
Tbb1125VSG-7441,551,4,17
Tbb1125VSG-7443,559,1,5
Tbb1125VSG-7444,564,5,8
Tbb1125VSG-7445,985,1,2
Tbb1125VSG-7446,728,3,4
Tbb1125VSG-7447,721,4,17
Tbb1125VSG-7449,977,3,4
Tbb1125VSG-7451,690,6,8
Tbb1125VSG-7452,551,4,17
Tbb1125VSG-7453,645,5,12
Tbb1125VSG-7454,913,1,2
Tbb1125VSG-7455,985,1,2
Tbb1125VSG-7456,977,3,4
Tbb1125VSG-7459,986,1,2
Tbb1125VSG-7460,161,7,12
Tbb1125VSG-7461,551,4,17
Tbb1125VSG-7462,564,5,8
Tbb1125VSG-7464,394,1,7
Tbb1125VSG-7466,171,7,16
Tbb1125VSG-7467,88,1,2
Tbb1125VSG-7468,31,2,4
Tbb1125VSG-7469,562,3,15
Tbb1125VSG-7470,644,1,4
Tbb1125VSG-7471,552,7,8
Tbb1125VSG-7472,631,3,9
Tbb1125VSG-7473,168,4,7
Tbb1125VSG-7474,654,1,3
Tbb1125VSG-7476,405,2,6
Tbb1125VSG-7477,983,2,3
Tbb1125VSG-7478,368,9,11
Tbb1125VSG-7479,120,1,6
Tbb1125VSG-7481,564,7,8
Tbb1125VSG-7482,907,2,3
Tbb1125VSG-7484,983,2,3
Tbb1125VSG-7485,749,2,5
Tbb1125VSG-7486,546,3,6
Tbb1125VSG-7487,499,1,7
Tbb1125VSG-7488,396,18,22
Tbb1125VSG-7490,933,1,2
Tbb1125VSG-7491,171,7,16
Tbb1125VSG-7492,36,1,7
Tbb1125VSG-7493,963,1,2
Tbb1125VSG-7494,987,1,2
Tbb1125VSG-7495,697,4,8
Tbb1125VSG-7496,250,5,12
Tbb1125VSG-7497,796,2,3
Tbb1125VSG-7498,284,4,7
Tbb1125VSG-7500,987,1,2
Tbb1125VSG-7501,284,4,7
Tbb1125VSG-7502,30,2,4
Tbb1125VSG-7504,537,3,4
Tbb1125VSG-7505,316,6,9
Tbb1125VSG-7506,171,7,16
Tbb1125VSG-7507,124,1,13
Tbb1125VSG-7508,12,1,4
Tbb1125VSG-7509,439,1,4
Tbb1125VSG-7511,180,1,2
Tbb1125VSG-7512,633,7,14
Tbb1125VSG-7514,222,1,3
Tbb1125VSG-7515,10,3,6
Tbb1125VSG-7517,598,1,5
Tbb1125VSG-7518,406,2,7
Tbb1125VSG-7520,697,4,8
Tbb1125VSG-7521,484,1,3
Tbb1125VSG-7522,305,4,7
Tbb1125VSG-7524,656,3,4
Tbb1125VSG-7525,327,7,8
Tbb1125VSG-7526,327,7,8
Tbb1125VSG-7528,357,3,10
Tbb1125VSG-7529,13,1,2
Tbb1125VSG-7530,769,4,5
Tbb1125VSG-7531,507,3,11
Tbb1125VSG-7532,357,3,10
Tbb1125VSG-7534,281,3,12
Tbb1125VSG-7535,684,2,4
Tbb1125VSG-7536,357,3,10
Tbb1125VSG-7537,858,1,2
Tbb1125VSG-7538,835,1,2
Tbb1125VSG-7539,441,2,5
Tbb1125VSG-7540,231,1,2
Tbb1125VSG-7541,375,1,9
Tbb1125VSG-7543,456,1,3
Tbb1125VSG-7544,930,4,5
Tbb1125VSG-7545,100,13,22
Tbb1125VSG-7546,970,1,2
Tbb1125VSG-7547,645,5,12
Tbb1125VSG-7548,633,2,14
Tbb1125VSG-7549,100,13,22
Tbb1125VSG-7550,181,8,15
Tbb1125VSG-7551,201,4,5
Tbb1125VSG-7552,645,5,12
Tbb1125VSG-7553,557,5,10
Tbb1125VSG-7554,557,3,10
Tbb1125VSG-7555,81,3,7
Tbb1125VSG-7556,507,4,11
Tbb1125VSG-7559,855,4,7
Tbb1125VSG-7560,921,1,2
Tbb1125VSG-7561,593,2,4
Tbb1125VSG-7562,915,4,9
Tbb1125VSG-7563,557,3,10
Tbb1125VSG-7564,507,4,11
Tbb1125VSG-7565,633,2,14
Tbb1125VSG-7566,100,12,22
Tbb1125VSG-7567,89,1,2
Tbb1125VSG-7568,645,5,12
Tbb1125VSG-7570,528,1,5
Tbb1125VSG-7572,645,5,12
Tbb1125VSG-7573,886,3,4
Tbb1125VSG-7574,886,3,4
Tbb1125VSG-7579,844,2,5
Tbb1125VSG-7582,378,2,3
Tbb1125VSG-7583,986,1,2
Tbb1125VSG-7584,317,6,11
Tbb1125VSG-7585,760,6,13
Tbb1125VSG-7586,760,6,13
Tbb1125VSG-7588,420,4,6
Tbb1125VSG-7589,954,1,2
Tbb1125VSG-7590,886,3,4
Tbb1125VSG-7591,562,5,15
Tbb1125VSG-7593,895,1,2
Tbb1125VSG-7594,535,3,8
Tbb1125VSG-7595,624,1,7
Tbb1125VSG-7596,26,1,3
Tbb1125VSG-7597,866,2,7
Tbb1125VSG-7598,207,5,9
Tbb1125VSG-7599,526,3,10
Tbb1125VSG-7600,6,5,9
Tbb1125VSG-7601,530,3,6
Tbb1125VSG-7602,868,1,4
Tbb1125VSG-7603,760,8,13
Tbb1125VSG-7604,988,1,2
Tbb1125VSG-7606,520,1,5
Tbb1125VSG-7607,611,1,3
Tbb1125VSG-7609,988,1,2
Tbb1125VSG-7610,989,1,2
Tbb1125VSG-7612,661,1,3
Tbb1125VSG-7613,915,4,9
Tbb1125VSG-7614,171,9,16
Tbb1125VSG-7616,989,1,2
Tbb1125VSG-7618,972,5,6
Tbb1125VSG-7619,186,4,8
Tbb1125VSG-7621,417,2,4
Tbb1125VSG-7622,571,2,3
Tbb1125VSG-7623,559,2,5
Tbb1125VSG-7624,349,5,8
Tbb1125VSG-7625,304,11,21
Tbb1125VSG-7626,609,1,2
Tbb1125VSG-7627,854,1,6
Tbb1125VSG-7628,106,2,3
Tbb1125VSG-7629,620,3,4
Tbb1125VSG-7630,620,3,4
Tbb1125VSG-7632,465,5,11
Tbb1125VSG-7633,351,4,5
Tbb1125VSG-7634,540,2,6
Tbb1125VSG-7635,417,2,4
Tbb1125VSG-7636,924,3,4
Tbb1125VSG-7637,60,1,13
Tbb1125VSG-7638,790,1,7
Tbb1125VSG-7640,818,1,3
Tbb1125VSG-7641,333,1,2
Tbb1125VSG-7643,268,3,5
Tbb1125VSG-7644,746,5,6
Tbb1125VSG-7645,733,8,13
Tbb1125VSG-7646,216,2,6
Tbb1125VSG-7647,41,3,4
Tbb1125VSG-7650,327,7,8
Tbb1125VSG-7652,672,4,5
Tbb1125VSG-7654,28,2,4
Tbb1125VSG-7655,766,2,3
Tbb1125VSG-7656,746,5,6
Tbb1125VSG-7657,509,2,9
Tbb1125VSG-7658,488,3,5
Tbb1125VSG-7659,309,3,9
Tbb1125VSG-7660,490,13,15
Tbb1125VSG-7661,960,1,2
Tbb1125VSG-7662,746,5,6
Tbb1125VSG-7663,726,1,6
Tbb1125VSG-7665,557,5,10
Tbb1125VSG-7668,509,2,9
Tbb1125VSG-7673,293,1,4
Tbb1125VSG-7674,447,1,3
Tbb1125VSG-7676,410,4,29
Tbb1125VSG-7677,968,1,2
Tbb1125VSG-7678,631,3,9
Tbb1125VSG-7679,927,2,3
Tbb1125VSG-7682,186,5,8
Tbb1125VSG-7684,636,5,9
Tbb1125VSG-7685,415,2,3
Tbb1125VSG-7687,636,4,9
Tbb1125VSG-7690,803,2,8
Tbb1125VSG-7693,936,2,3
Tbb1125VSG-7695,370,2,5
Tbb1125VSG-7696,595,1,3
Tbb1125VSG-7697,990,1,2
Tbb1125VSG-7698,485,4,5
Tbb1125VSG-7699,96,2,3
Tbb1125VSG-7701,990,1,2
Tbb1125VSG-7702,556,2,5
Tbb1125VSG-7704,1,3,7
Tbb1125VSG-7705,617,4,5
Tbb1125VSG-7706,740,3,6
Tbb1125VSG-7707,725,2,5
Tbb1125VSG-7708,293,2,4
Tbb1125VSG-7709,562,8,15
Tbb1125VSG-7711,276,3,8
Tbb1125VSG-7712,410,6,29
Tbb1125VSG-7713,332,6,15
Tbb1125VSG-7714,574,1,2
Tbb1125VSG-7715,547,1,2
Tbb1125VSG-7716,601,2,4
Tbb1125VSG-7717,535,3,8
Tbb1125VSG-7719,991,1,2
Tbb1125VSG-7720,437,3,8
Tbb1125VSG-7724,99,7,9
Tbb1125VSG-7725,822,2,6
Tbb1125VSG-7727,992,1,2
Tbb1125VSG-7728,304,13,21
Tbb1125VSG-7729,294,3,5
Tbb1125VSG-7730,636,4,9
Tbb1125VSG-7731,26,1,3
Tbb1125VSG-7732,920,1,3
Tbb1125VSG-7733,402,1,3
Tbb1125VSG-7736,713,6,12
Tbb1125VSG-7737,382,5,6
Tbb1125VSG-7738,991,1,2
Tbb1125VSG-7739,992,1,2
Tbb1125VSG-7740,287,2,6
Tbb1125VSG-7742,726,3,6
Tbb1125VSG-7743,831,4,8
Tbb1125VSG-7744,770,3,10
Tbb1125VSG-7745,311,5,6
Tbb1125VSG-7746,164,3,6
Tbb1125VSG-7747,993,1,2
Tbb1125VSG-7748,943,2,3
Tbb1125VSG-7749,790,2,7
Tbb1125VSG-7751,993,1,2
Tbb1125VSG-7752,562,5,15
Tbb1125VSG-7753,297,5,6
Tbb1125VSG-7755,972,5,6
Tbb1125VSG-7756,569,4,6
Tbb1125VSG-7757,102,9,10
Tbb1125VSG-7761,311,5,6
Tbb1125VSG-7762,164,3,6
Tbb1125VSG-Antat,114,4,6
Tbb1125VSG-2,unique,0,1001
Tbb1125VSG-3,unique,0,1001
Tbb1125VSG-8,unique,0,1001
Tbb1125VSG-12,unique,0,1001
Tbb1125VSG-17,unique,0,1001
Tbb1125VSG-25,unique,0,1001
Tbb1125VSG-26,unique,0,1001
Tbb1125VSG-29,unique,0,1001
Tbb1125VSG-30,unique,0,1001
Tbb1125VSG-32,unique,0,1001
Tbb1125VSG-33,unique,0,1001
Tbb1125VSG-36,unique,0,1001
Tbb1125VSG-37,unique,0,1001
Tbb1125VSG-49,unique,0,1001
Tbb1125VSG-51,unique,0,1001
Tbb1125VSG-53,unique,0,1001
Tbb1125VSG-55,unique,0,1001
Tbb1125VSG-56,unique,0,1001
Tbb1125VSG-57,unique,0,1001
Tbb1125VSG-64,unique,0,1001
Tbb1125VSG-65,unique,0,1001
Tbb1125VSG-67,unique,0,1001
Tbb1125VSG-72,unique,0,1001
Tbb1125VSG-78,unique,0,1001
Tbb1125VSG-79,unique,0,1001
Tbb1125VSG-80,unique,0,1001
Tbb1125VSG-82,unique,0,1001
Tbb1125VSG-103,unique,0,1001
Tbb1125VSG-109,unique,0,1001
Tbb1125VSG-111,unique,0,1001
Tbb1125VSG-115,unique,0,1001
Tbb1125VSG-121,unique,0,1001
Tbb1125VSG-122,unique,0,1001
Tbb1125VSG-125,unique,0,1001
Tbb1125VSG-129,unique,0,1001
Tbb1125VSG-130,unique,0,1001
Tbb1125VSG-134,unique,0,1001
Tbb1125VSG-135,unique,0,1001
Tbb1125VSG-136,unique,0,1001
Tbb1125VSG-139,unique,0,1001
Tbb1125VSG-142,unique,0,1001
Tbb1125VSG-143,unique,0,1001
Tbb1125VSG-147,unique,0,1001
Tbb1125VSG-155,unique,0,1001
Tbb1125VSG-156,unique,0,1001
Tbb1125VSG-157,unique,0,1001
Tbb1125VSG-158,unique,0,1001
Tbb1125VSG-160,unique,0,1001
Tbb1125VSG-161,unique,0,1001
Tbb1125VSG-175,unique,0,1001
Tbb1125VSG-176,unique,0,1001
Tbb1125VSG-180,unique,0,1001
Tbb1125VSG-186,unique,0,1001
Tbb1125VSG-191,unique,0,1001
Tbb1125VSG-196,unique,0,1001
Tbb1125VSG-199,unique,0,1001
Tbb1125VSG-200,unique,0,1001
Tbb1125VSG-208,unique,0,1001
Tbb1125VSG-209,unique,0,1001
Tbb1125VSG-211,unique,0,1001
Tbb1125VSG-213,unique,0,1001
Tbb1125VSG-221,unique,0,1001
Tbb1125VSG-224,unique,0,1001
Tbb1125VSG-226,unique,0,1001
Tbb1125VSG-230,unique,0,1001
Tbb1125VSG-238,unique,0,1001
Tbb1125VSG-239,unique,0,1001
Tbb1125VSG-246,unique,0,1001
Tbb1125VSG-247,unique,0,1001
Tbb1125VSG-250,unique,0,1001
Tbb1125VSG-251,unique,0,1001
Tbb1125VSG-265,unique,0,1001
Tbb1125VSG-266,unique,0,1001
Tbb1125VSG-269,unique,0,1001
Tbb1125VSG-275,unique,0,1001
Tbb1125VSG-276,unique,0,1001
Tbb1125VSG-281,unique,0,1001
Tbb1125VSG-282,unique,0,1001
Tbb1125VSG-283,unique,0,1001
Tbb1125VSG-284,unique,0,1001
Tbb1125VSG-291,unique,0,1001
Tbb1125VSG-292,unique,0,1001
Tbb1125VSG-295,unique,0,1001
Tbb1125VSG-296,unique,0,1001
Tbb1125VSG-297,unique,0,1001
Tbb1125VSG-298,unique,0,1001
Tbb1125VSG-303,unique,0,1001
Tbb1125VSG-304,unique,0,1001
Tbb1125VSG-305,unique,0,1001
Tbb1125VSG-314,unique,0,1001
Tbb1125VSG-315,unique,0,1001
Tbb1125VSG-316,unique,0,1001
Tbb1125VSG-324,unique,0,1001
Tbb1125VSG-325,unique,0,1001
Tbb1125VSG-326,unique,0,1001
Tbb1125VSG-328,unique,0,1001
Tbb1125VSG-332,unique,0,1001
Tbb1125VSG-333,unique,0,1001
Tbb1125VSG-336,unique,0,1001
Tbb1125VSG-342,unique,0,1001
Tbb1125VSG-343,unique,0,1001
Tbb1125VSG-350,unique,0,1001
Tbb1125VSG-352,unique,0,1001
Tbb1125VSG-353,unique,0,1001
Tbb1125VSG-362,unique,0,1001
Tbb1125VSG-365,unique,0,1001
Tbb1125VSG-370,unique,0,1001
Tbb1125VSG-371,unique,0,1001
Tbb1125VSG-372,unique,0,1001
Tbb1125VSG-376,unique,0,1001
Tbb1125VSG-377,unique,0,1001
Tbb1125VSG-380,unique,0,1001
Tbb1125VSG-383,unique,0,1001
Tbb1125VSG-385,unique,0,1001
Tbb1125VSG-393,unique,0,1001
Tbb1125VSG-400,unique,0,1001
Tbb1125VSG-405,unique,0,1001
Tbb1125VSG-409,unique,0,1001
Tbb1125VSG-421,unique,0,1001
Tbb1125VSG-429,unique,0,1001
Tbb1125VSG-430,unique,0,1001
Tbb1125VSG-433,unique,0,1001
Tbb1125VSG-438,unique,0,1001
Tbb1125VSG-446,unique,0,1001
Tbb1125VSG-447,unique,0,1001
Tbb1125VSG-451,unique,0,1001
Tbb1125VSG-452,unique,0,1001
Tbb1125VSG-454,unique,0,1001
Tbb1125VSG-456,unique,0,1001
Tbb1125VSG-462,unique,0,1001
Tbb1125VSG-463,unique,0,1001
Tbb1125VSG-465,unique,0,1001
Tbb1125VSG-471,unique,0,1001
Tbb1125VSG-479,unique,0,1001
Tbb1125VSG-480,unique,0,1001
Tbb1125VSG-493,unique,0,1001
Tbb1125VSG-500,unique,0,1001
Tbb1125VSG-510,unique,0,1001
